id,link,descr_short,price,screen_size,resolution,cpu,ram,hdd_ssd,gpu,os
4792482,/product/472f0cf6938dd760/156-noutbuk-lenovo-ideapad-gaming-3-15ach6-cernyj/,"15.6"" Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 черный [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, ядра: 6 х 3.3 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]",549990,15.6,1920x1080,AMD Ryzen 5 5600H,8,512,GeForce RTX 3050 для ноутбуков 4 ГБ,без ОС
9954028,/product/56f1b3fcac5a7cab/156-noutbuk-msi-katana-gf66-12ue-1053x-cernyj/,"15.6"" Ноутбук MSI Katana GF66 12UE-1053X черный [Full HD (1920x1080), IPS, Intel Core i5-12450H, ядра: 4 + 4, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]",549990,15.6,1920x1080,Intel Core i5-12450H,16,512,GeForce RTX 3060 для ноутбуков 6 ГБ,без ОС
5064386,/product/1e07a6a41c3fed20/156-noutbuk-msi-katana-gf66-12ue-1053xru-cernyj/,"15.6"" Ноутбук MSI Katana GF66 12UE-1053XRU черный [Full HD (1920x1080), IPS, Intel Core i5-12450H, ядра: 4 + 4, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]",549990,15.6,1920x1080,Intel Core i5-12450H,16,512,GeForce RTX 3060 для ноутбуков 6 ГБ,без ОС
5082624,/product/c83dcdd659cfed20/173-noutbuk-ardor-gaming-neo-g17-i5nd205-seryj/,"17.3"" Ноутбук ARDOR GAMING NEO G17-I5ND205 серый [Full HD (1920x1080), IPS, Intel Core i5-12500H, ядра: 4 + 8 х 2.5 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]",549990,17.3,1920x1080,Intel Core i5-12500H,16,512,GeForce RTX 3060 для ноутбуков 6 ГБ,без ОС
9934743,/product/711e52479fafe3ee/156-noutbuk-acer-nitro-5-an515-46-r031-cernyj/,"15.6"" Ноутбук Acer Nitro 5 AN515-46-R031 черный [Full HD (1920x1080), IPS, AMD Ryzen 7 6800H, ядра: 8 х 3.2 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]",557990,15.6,1920x1080,AMD Ryzen 7 6800H,16,512,GeForce RTX 3060 для ноутбуков 6 ГБ,без ОС
5322450,/product/3426d3caa24a2eb0/14-noutbuk-lenovo-thinkbook-14-g2-itl-seryj/,"14"" Ноутбук Lenovo ThinkBook 14 G2 ITL серый [Full HD (1920x1080), IPS, Intel Core i5-1135G7, ядра: 4 х 2.4 ГГц, RAM 8 ГБ, SSD 256 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]",559990,14,1920x1080,Intel Core i5-1135G7,8,256,Intel Iris Xe Graphics,Windows 10 Pro
5057656,/product/78804548065ced20/14-noutbuk-lenovo-thinkbook-14-g4-iap-seryj/,"14"" Ноутбук Lenovo ThinkBook 14 G4 IAP серый [Full HD (1920x1080), IPS, Intel Core i5-1235U, ядра: 2 + 8 х 1.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics , без ОС]",559990,14,1920x1080,Intel Core i5-1235U,16,512,Intel UHD Graphics,без ОС
5322453,/product/3426d3d0a24a2eb0/14-noutbuk-lenovo-thinkbook-g2-seryj/,"14"" Ноутбук Lenovo ThinkBook G2 серый [Full HD (1920x1080), IPS, Intel Core i7-1165G7, ядра: 4 х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]",559990,14,1920x1080,Intel Core i7-1165G7,16,512,Intel Iris Xe Graphics,без ОС
5063831,/product/7c49b5de194aed20/156-noutbuk-lenovo-ideapad-gaming-3-15ach6-cernyj/,"15.6"" Ноутбук Lenovo IdeaPad Gaming 3 15ACH6 черный [Full HD (1920x1080), IPS, AMD Ryzen 5 5600H, ядра: 6 х 3.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]",559990,15.6,1920x1080,AMD Ryzen 5 5600H,16,512,GeForce RTX 3050 Ti для ноутбуков 4 ГБ,без ОС
5062249,/product/7288e4251476ed20/156-noutbuk-lenovo-ideapad-gaming-3-15ihu6-cernyj/,"15.6"" Ноутбук Lenovo IdeaPad Gaming 3 15IHU6 черный [Full HD (1920x1080), IPS, Intel Core i5-11320H, ядра: 4 х 3.2 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]",569990,15.6,1920x1080,Intel Core i5-11320H,16,512,GeForce RTX 3050 Ti для ноутбуков 4 ГБ,без ОС
5322452,/product/3426d3cea24a2eb0/14-noutbuk-lenovo-thinkbook-14-g2-itl-seryj/,"14"" Ноутбук Lenovo ThinkBook 14 G2 ITL серый [Full HD (1920x1080), IPS, Intel Core i5-1135G7, ядра: 4 х 2.4 ГГц, RAM 8 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]",579990,14,1920x1080,Intel Core i5-1135G7,8,512,Intel Iris Xe Graphics,Windows 10 Pro
5345378,/product/a9df11832fc82ff2/156-noutbuk-lenovo-thinkbook-15p-imh-seryj/,"15.6"" Ноутбук Lenovo ThinkBook 15p IMH серый [Full HD (1920x1080), IPS, Intel Core i5-10300H, ядра: 4 х 2.5 ГГц, RAM 8 ГБ, SSD 512 ГБ, GeForce GTX 1650 4 ГБ, без ОС]",579990,15.6,1920x1080,Intel Core i5-10300H,8,512,GeForce GTX 1650 4 ГБ,без ОС
5057658,/product/ec319292065ced20/156-noutbuk-lenovo-thinkbook-15-g4-iap-seryj/,"15.6"" Ноутбук Lenovo ThinkBook 15 G4 IAP серый [Full HD (1920x1080), IPS, Intel Core i5-1240P, ядра: 4 + 8 х 1.7 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics , без ОС]",584990,15.6,1920x1080,Intel Core i5-1240P,16,512,Intel UHD Graphics,без ОС
9914269,/product/761e11410a2a43bc/156-noutbuk-dream-machines-rg3050-15kz33-cernyj/,"15.6"" Ноутбук Dream Machines RG3050-15KZ33 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5-12500H, ядра: 4 + 8 х 2.5 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]",595990,15.6,1920x1080,Intel Core i5-12500H,16,1000,GeForce RTX 3050 для ноутбуков 4 ГБ,без ОС
4831484,/product/3f75ab81d2ff2ff2/156-noutbuk-acer-aspire-7-a715-42g-r76w-cernyj/,"15.6"" Ноутбук Acer Aspire 7 A715-42G-R76W черный [Full HD (1920x1080), IPS, AMD Ryzen 7 5700U, ядра: 8 х 1.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]",599990,15.6,1920x1080,AMD Ryzen 7 5700U,16,512,GeForce RTX 3050 для ноутбуков 4 ГБ,без ОС
9917032,/product/8bf96f5a84e48719/156-noutbuk-acer-nitro-5-an515-58-53w9-cernyj/,"15.6"" Ноутбук Acer Nitro 5 AN515-58-53W9 черный [Full HD (1920x1080), IPS, Intel Core i5-12500H, ядра: 4 + 8 х 2.5 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]",599990,15.6,1920x1080,Intel Core i5-12500H,16,512,GeForce RTX 3060 для ноутбуков 6 ГБ,без ОС
5064385,/product/1e07a6a31c3fed20/156-noutbuk-msi-katana-gf66-12ue-1052xru-cernyj/,"15.6"" Ноутбук MSI Katana GF66 12UE-1052XRU черный [Full HD (1920x1080), IPS, Intel Core i7-12650H, ядра: 6 + 4 х 2.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]",599990,15.6,1920x1080,Intel Core i7-12650H,16,512,GeForce RTX 3060 для ноутбуков 6 ГБ,без ОС
9914289,/product/9a31078ab5b90974/156-noutbuk-dream-machines-rg3050ti-15kz34-cernyj/,"15.6"" Ноутбук Dream Machines RG3050Ti-15KZ34 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5-12500H, ядра: 4 + 8 х 2.5 ГГц, RAM 32 ГБ, SSD 1000 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]",609990,15.6,1920x1080,Intel Core i5-12500H,32,1000,GeForce RTX 3050 Ti для ноутбуков 4 ГБ,без ОС
4900499,/product/55a2172b95136200/156-noutbuk-msi-prestige-15-a11sc-083xkz-serebristyj/,"15.6"" Ноутбук MSI Prestige 15 A11SC-083XKZ серебристый [Full HD (1920x1080), IPS, Intel Core i7-1195G7, ядра: 4 х 2.9 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce GTX 1650 4 ГБ, без ОС]",609990,15.6,1920x1080,Intel Core i7-1195G7,16,512,GeForce GTX 1650 4 ГБ,без ОС
5059844,/product/1c992b060d64ed20/156-noutbuk-asus-tuf-gaming-f15-fx506hm-hn148-seryj/,"15.6"" Ноутбук ASUS TUF Gaming F15 FX506HM-HN148 серый [Full HD (1920x1080), IPS, Intel Core i5-11400H, ядра: 6 х 2.7 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]",619890,15.6,1920x1080,Intel Core i5-11400H,16,512,GeForce RTX 3060 для ноутбуков 6 ГБ,без ОС
9911023,/product/11ede07a4bbc330b/136-noutbuk-apple-macbook-air-serebristyj/,"13.6"" Ноутбук Apple MacBook Air серебристый [2560x1664, IPS, Apple M2, ядра: 4 + 4, RAM 8 ГБ, SSD 256 ГБ, Apple M2 8-core , macOS]",629990,13.6,2560x1664,Apple M2,8,256,Apple M2 8-core,macOS
9901234,/product/e423f92a7a608704/136-noutbuk-apple-macbook-air-cernyj/,"13.6"" Ноутбук Apple MacBook Air черный [2560x1664, IPS, Apple M2, ядра: 4 + 4, RAM 8 ГБ, SSD 256 ГБ, Apple M2 8-core , macOS]",629990,13.6,2560x1664,Apple M2,8,256,Apple M2 8-core,macOS
9914272,/product/461f8ce4183530a0/156-noutbuk-dream-machines-rg3050-15kz34-cernyj/,"15.6"" Ноутбук Dream Machines RG3050-15KZ34 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5-12500H, ядра: 4 + 8 х 2.5 ГГц, RAM 32 ГБ, SSD 1000 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]",629990,15.6,1920x1080,Intel Core i5-12500H,32,1000,GeForce RTX 3050 для ноутбуков 4 ГБ,без ОС
5064407,/product/7b7987b61c3fed20/156-noutbuk-msi-katana-gf66-12ue-1051ru-cernyj/,"15.6"" Ноутбук MSI Katana GF66 12UE-1051RU черный [Full HD (1920x1080), IPS, Intel Core i7-12650H, ядра: 6 + 4, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, Windows 11 Home Single Language]",629990,15.6,1920x1080,Intel Core i7-12650H,16,512,GeForce RTX 3060 для ноутбуков 6 ГБ,Windows 11 Home Single Language
9911020,/product/7f8cb010485d34eb/136-noutbuk-apple-macbook-air-seryj/,"13.6"" Ноутбук Apple MacBook Air серый [2560x1664, IPS, Apple M2, ядра: 4 + 4, RAM 8 ГБ, SSD 256 ГБ, Apple M2 8-core , macOS]",639990,13.6,2560x1664,Apple M2,8,256,Apple M2 8-core,macOS
9916502,/product/a93eed40a1c1f325/136-noutbuk-apple-macbook-air-sinij/,"13.6"" Ноутбук Apple MacBook Air синий [2560x1664, IPS, Apple M2, ядра: 4 + 4, RAM 8 ГБ, SSD 256 ГБ, Apple M2 8-core , macOS]",639990,13.6,2560x1664,Apple M2,8,256,Apple M2 8-core,macOS
5322451,/product/3426d3cca24a2eb0/14-noutbuk-lenovo-thinkbook-g2-seryj/,"14"" Ноутбук Lenovo ThinkBook G2 серый [Full HD (1920x1080), IPS, Intel Core i7-1165G7, ядра: 4 х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce MX450 2 ГБ, Windows 10 Pro]",639990,14,1920x1080,Intel Core i7-1165G7,16,512,GeForce MX450 2 ГБ,Windows 10 Pro
9914273,/product/7b2c2554bbce3878/156-noutbuk-dream-machines-rg3050ti-15kz33-cernyj/,"15.6"" Ноутбук Dream Machines RG3050Ti-15KZ33 черный [Full HD (1920x1080), WVA (TN+film), Intel Core i5-12500H, ядра: 4 + 8 х 2.5 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]",639990,15.6,1920x1080,Intel Core i5-12500H,16,1000,GeForce RTX 3050 Ti для ноутбуков 4 ГБ,без ОС
5008073,/product/c904aed1798aed20/156-noutbuk-lenovo-legion-5-15imh6-cernyj/,"15.6"" Ноутбук Lenovo Legion 5 15IMH6 черный [Full HD (1920x1080), IPS, Intel Core i7-10750H, ядра: 6 х 2.6 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, Windows 11 Home Single Language]",649990,15.6,1920x1080,Intel Core i7-10750H,16,512,GeForce RTX 3050 Ti для ноутбуков 4 ГБ,Windows 11 Home Single Language
4900498,/product/55a2172995136200/156-noutbuk-msi-prestige-15-a11sc-082xkz-seryj/,"15.6"" Ноутбук MSI Prestige 15 A11SC-082XKZ серый [Full HD (1920x1080), IPS, Intel Core i7-1195G7, ядра: 4 х 2.9 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce GTX 1650 4 ГБ, без ОС]",649990,15.6,1920x1080,Intel Core i7-1195G7,16,512,GeForce GTX 1650 4 ГБ,без ОС
9910802,/product/362ca1effb6ec9f9/156-noutbuk-acer-aspire-7-a715-51g-53zv-cernyj/,"15.6"" Ноутбук Acer Aspire 7 A715-51G-53ZV черный [Full HD (1920x1080), IPS, Intel Core i5-1240P, ядра: 4 + 8 х 1.7 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 для ноутбуков 4 ГБ, без ОС]",659990,15.6,1920x1080,Intel Core i5-1240P,16,512,GeForce RTX 3050 для ноутбуков 4 ГБ,без ОС
4806850,/product/fb0dfbf3a8ba2ff1/14-noutbuk-lenovo-thinkbook-14-g2-itl-seryj/,"14"" Ноутбук Lenovo ThinkBook 14 G2 ITL серый [Full HD (1920x1080), IPS, Intel Core i5-1135G7, ядра: 4 х 2.4 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 10 Pro]",669990,14,1920x1080,Intel Core i5-1135G7,16,512,Intel Iris Xe Graphics,Windows 10 Pro
5058735,/product/a1534ba608bbed20/156-noutbuk-lenovo-thinkbook-15-g4-iap-seryj/,"15.6"" Ноутбук Lenovo ThinkBook 15 G4 IAP серый [Full HD (1920x1080), IPS, Intel Core i7-1255U, ядра: 2 + 8 х 1.7 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]",674990,15.6,1920x1080,Intel Core i7-1255U,16,512,Intel Iris Xe Graphics,без ОС
5057663,/product/aefb2fbc065eed20/14-noutbuk-lenovo-thinkbook-14-g4-iap-seryj/,"14"" Ноутбук Lenovo ThinkBook 14 G4 IAP серый [Full HD (1920x1080), IPS, Intel Core i7-1260P, ядра: 4 + 8 х 1.3 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , без ОС]",689990,14,1920x1080,Intel Core i7-1260P,16,512,Intel Iris Xe Graphics,без ОС
5322445,/product/3426d3c0a24a2eb0/156-noutbuk-lenovo-legion-y540-15irh-cernyj/,"15.6"" Ноутбук Lenovo Legion Y540-15IRH черный [Full HD (1920x1080), IPS, Intel Core i7-9750H, ядра: 6 х 2.6 ГГц, RAM 8 ГБ, HDD 1000 ГБ, SSD 128 ГБ, GeForce GTX 1660 Ti 6 ГБ, Windows 10 Home Single Language]",694990,15.6,1920x1080,Intel Core i7-9750H,8,1000,GeForce GTX 1660 Ti 6 ГБ,Windows 10 Home Single Language
5082627,/product/ccdfeaa959d0ed20/156-noutbuk-ardor-gaming-neo-g15-i7nd208-cernyj/,"15.6"" Ноутбук ARDOR GAMING NEO G15-I7ND208 черный [Full HD (1920x1080), IPS, Intel Core i7-12700H, ядра: 6 + 8 х 2.3 ГГц, RAM 16 ГБ, SSD 1024 ГБ, GeForce RTX 3070 для ноутбуков 8 ГБ, без ОС]",699990,15.6,1920x1080,Intel Core i7-12700H,16,1024,GeForce RTX 3070 для ноутбуков 8 ГБ,без ОС
4900487,/product/55a2171395136200/156-noutbuk-msi-gf66-katana-11ud-460xkz-cernyj/,"15.6"" Ноутбук MSI GF66 Katana 11UD-460XKZ черный [Full HD (1920x1080), IPS, Intel Core i5-11400H, ядра: 6 х 2.7 ГГц, RAM 16 ГБ, SSD 512 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, без ОС]",714990,15.6,1920x1080,Intel Core i5-11400H,16,512,GeForce RTX 3050 Ti для ноутбуков 4 ГБ,без ОС
5058742,/product/b9f79d1908bced20/156-noutbuk-lenovo-thinkbook-15-g2-itl-seryj/,"15.6"" Ноутбук Lenovo ThinkBook 15 G2 ITL серый [Full HD (1920x1080), IPS, Intel Core i7-1165G7, ядра: 4 х 2.8 ГГц, RAM 16 ГБ, SSD 512 ГБ, Intel Iris Xe Graphics , Windows 11 Pro]",749990,15.6,1920x1080,Intel Core i7-1165G7,16,512,Intel Iris Xe Graphics,Windows 11 Pro
9968608,/product/21fec079a67b31d5/16-noutbuk-asus-vivobook-pro-16x-oled-m7600re-l2055w-seryj/,"16"" Ноутбук ASUS VivoBook Pro 16X OLED M7600RE-L2055W серый [3840x2400, OLED, AMD Ryzen 7 6800H, ядра: 8 х 3.2 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3050 Ti для ноутбуков 4 ГБ, Windows 11 Home Single Language]",749990,16,3840x2400,AMD Ryzen 7 6800H,16,1000,GeForce RTX 3050 Ti для ноутбуков 4 ГБ,Windows 11 Home Single Language
9916501,/product/70aa46fcc3e4f633/136-noutbuk-apple-macbook-air-zolotistyj/,"13.6"" Ноутбук Apple MacBook Air золотистый [2560x1664, IPS, Apple M2, ядра: 4 + 4, RAM 8 ГБ, SSD 256 ГБ, Apple M2 8-core , macOS]",779990,13.6,2560x1664,Apple M2,8,256,Apple M2 8-core,macOS
9959563,/product/a0bc3e94ead0a368/156-noutbuk-asus-tuf-dash-f15-fx517zr-hn014-cernyj/,"15.6"" Ноутбук ASUS TUF Dash F15 FX517ZR-HN014 черный [Full HD (1920x1080), IPS, Intel Core i7-12650H, ядра: 6 + 4 х 2.3 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3070 для ноутбуков 8 ГБ, без ОС]",849790,15.6,1920x1080,Intel Core i7-12650H,16,1000,GeForce RTX 3070 для ноутбуков 8 ГБ,без ОС
9924927,/product/0ace0e8e43374486/156-noutbuk-acer-nitro-5-an515-58-cernyj/,"15.6"" Ноутбук Acer Nitro 5 AN515-58 черный [Full HD (1920x1080), IPS, Intel Core i7-12700H, ядра: 6 + 8, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]",849990,15.6,1920x1080,Intel Core i7-12700H,16,1000,GeForce RTX 3060 для ноутбуков 6 ГБ,без ОС
9901310,/product/b037a7edbb9e8a25/133-noutbuk-apple-macbook-pro-seryj/,"13.3"" Ноутбук Apple MacBook Pro серый [2560x1600, IPS, Apple M2, ядра: 4 + 4 х 3.5 ГГц, RAM 8 ГБ, SSD 512 ГБ, Apple M2 10-core , macOS]",899890,13.3,2560x1600,Apple M2,8,512,Apple M2 10-core,macOS
9901319,/product/40b8d0fd014c0721/133-noutbuk-apple-macbook-pro-serebristyj/,"13.3"" Ноутбук Apple MacBook Pro серебристый [2560x1600, IPS, Apple M2, ядра: 4 + 4 х 3.5 ГГц, RAM 8 ГБ, SSD 512 ГБ, Apple M2 10-core , macOS]",917990,13.3,2560x1600,Apple M2,8,512,Apple M2 10-core,macOS
4881035,/product/8b8679a83238ed20/142-noutbuk-apple-macbook-pro-seryj/,"14.2"" Ноутбук Apple MacBook Pro серый [3024x1964, mini-LED, Apple M1 Pro, ядра: 6 + 2, RAM 16 ГБ, SSD 512 ГБ, Apple M1 Pro 14-core , macOS]",965990,14.2,3024x1964,Apple M1 Pro,16,512,Apple M1 Pro 14-core,macOS
4900536,/product/7430da7d9f5a6200/156-noutbuk-asus-tuf-gaming-f15-fx507zr-hq007-seryj/,"15.6"" Ноутбук ASUS TUF Gaming F15 FX507ZR-HQ007 серый [Quad HD 2K (2560x1440), IPS, Intel Core i7-12700H, ядра: 6 + 8 х 2.3 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3070 для ноутбуков 8 ГБ, без ОС]",999990,15.6,2560x1440,Intel Core i7-12700H,16,1000,GeForce RTX 3070 для ноутбуков 8 ГБ,без ОС
9973294,/product/10b7e37175168c9f/16-noutbuk-asus-rog-zephyrus-m16-gu604vi-n4037w-cernyj/,"16"" Ноутбук ASUS ROG Zephyrus M16 GU604VI-N4037W черный [английская раскладка, 2560x1600, IPS, Intel Core i9-13900H, ядра: 6 + 8 х 2.6 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 4070 для ноутбуков 8 ГБ, Windows 11 Pro]",1199890,16,2560x1600,Intel Core i9-13900H,16,1000,GeForce RTX 4070 для ноутбуков 8 ГБ,Windows 11 Pro
5041513,/product/c631eb52dbe9ed20/142-noutbuk-apple-macbook-pro-seryj/,"14.2"" Ноутбук Apple MacBook Pro серый [3024x1964, mini-LED, Apple M1 Pro, ядра: 6 + 2, RAM 16 ГБ, SSD 512 ГБ, Apple M1 Pro 14-core , macOS]",1244990,14.2,3024x1964,Apple M1 Pro,16,512,Apple M1 Pro 14-core,macOS
9941172,/product/b07fbdf98a96118a/156-noutbuk-asus-rog-strix-g15-g513rs-hq040w-cernyj/,"15.6"" Ноутбук ASUS ROG Strix G15 G513RS-HQ040W черный [Quad HD 2K (2560x1440), IPS, AMD Ryzen 7 6800H, ядра: 8 х 3.2 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3080 для ноутбуков 8 ГБ, Windows 11 Home Single Language]",1299990,15.6,2560x1440,AMD Ryzen 7 6800H,16,1000,GeForce RTX 3080 для ноутбуков 8 ГБ,Windows 11 Home Single Language
4881039,/product/8b8679ac3238ed20/142-noutbuk-apple-macbook-pro-seryj/,"14.2"" Ноутбук Apple MacBook Pro серый [3024x1964, mini-LED, Apple M1 Pro, ядра: 8 + 2, RAM 16 ГБ, SSD 512 ГБ, Apple M1 Pro 14-core , macOS]",1499990,14.2,3024x1964,Apple M1 Pro,16,512,Apple M1 Pro 14-core,macOS
4881038,/product/8b8679ab3238ed20/142-noutbuk-apple-macbook-pro-serebristyj/,"14.2"" Ноутбук Apple MacBook Pro серебристый [3024x1964, mini-LED, Apple M1 Pro, ядра: 8 + 2, RAM 16 ГБ, SSD 1024 ГБ, Apple M1 Pro 16-core , macOS]",1572990,14.2,3024x1964,Apple M1 Pro,16,1024,Apple M1 Pro 16-core,macOS
4881029,/product/8b8679a13238ed20/162-noutbuk-apple-macbook-pro-seryj/,"16.2"" Ноутбук Apple MacBook Pro серый [3456x2234, mini-LED, Apple M1 Pro, ядра: 8 + 2, RAM 16 ГБ, SSD 512 ГБ, Apple M1 Pro 16-core , macOS]",1574990,16.2,3456x2234,Apple M1 Pro,16,512,Apple M1 Pro 16-core,macOS
4881043,/product/91f64b813238ed20/142-noutbuk-apple-macbook-pro-seryj/,"14.2"" Ноутбук Apple MacBook Pro серый [3024x1964, mini-LED, Apple M1 Pro, ядра: 6 + 2, RAM 32 ГБ, SSD 512 ГБ, Apple M1 Pro 14-core , macOS]",1644990,14.2,3024x1964,Apple M1 Pro,32,512,Apple M1 Pro 14-core,macOS
9970850,/product/4ab1aff6b210b603/16-noutbuk-asus-rog-strix-scar-16-g634jy-nm034x-cernyj/,"16"" Ноутбук ASUS ROG Strix SCAR 16 G634JY-NM034X черный [2560x1600, mini-LED, Intel Core i9-13980HX, ядра: 8 + 16 х 2.2 ГГц, RAM 32 ГБ, SSD 1000 ГБ, GeForce RTX 4090 для ноутбуков 16 ГБ, Windows 11 Pro]",1999990,16,2560x1600,Intel Core i9-13980HX,32,1000,GeForce RTX 4090 для ноутбуков 16 ГБ,Windows 11 Pro
